# n, <n|PHOT>
0.000000 0.999999
1.000000 0.000731
2.000000 0.000440
3.000000 -0.000326
4.000000 0.000036
5.000000 0.000024
6.000000 -0.000004
7.000000 0.000067
8.000000 -0.000037
9.000000 -0.000073
