# n, <n|PHOT>
0.000000 0.971535
1.000000 0.002514
2.000000 0.223668
3.000000 0.000587
4.000000 0.072491
5.000000 0.000422
6.000000 0.026338
7.000000 -0.000102
8.000000 0.010602
9.000000 0.000160
