# n, <n|PHOT>
0.000000 0.958456
1.000000 -0.000034
2.000000 0.262940
3.000000 0.000466
4.000000 0.099606
5.000000 -0.000158
6.000000 0.042583
7.000000 0.000100
8.000000 0.019239
9.000000 0.000003
