# n, <n|PHOT>
0.000000 0.948675
1.000000 -0.000596
2.000000 0.286761
3.000000 -0.000190
4.000000 0.117857
5.000000 -0.000073
6.000000 0.054203
7.000000 -0.000044
8.000000 0.026377
9.000000 -0.000106
