# n, <n|PHOT>
0.000000 0.994908
1.000000 -0.000732
2.000000 0.099563
3.000000 0.000098
4.000000 0.015382
5.000000 -0.000032
6.000000 0.002794
7.000000 0.000111
8.000000 0.000694
9.000000 -0.000065
