# n, <n|PHOT>
0.000000 0.999983
1.000000 0.000023
2.000000 -0.005692
3.000000 -0.000206
4.000000 0.001009
5.000000 0.000128
6.000000 -0.000043
7.000000 -0.000054
8.000000 -0.000235
9.000000 0.000014
