# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000419
2.000000 0.000390
3.000000 0.000120
4.000000 -0.000111
5.000000 -0.000042
6.000000 0.000064
7.000000 0.000036
8.000000 0.000001
9.000000 -0.000049
