# n, <n|PHOT>
0.000000 0.995911
1.000000 -0.006481
2.000000 0.086382
3.000000 -0.001455
4.000000 0.025272
5.000000 -0.000169
6.000000 0.002620
7.000000 -0.000168
8.000000 0.002791
9.000000 0.000033
