# n, <n|PHOT>
0.000000 0.999050
1.000000 -0.001433
2.000000 0.040947
3.000000 -0.000185
4.000000 0.014694
5.000000 -0.000052
6.000000 0.000081
7.000000 -0.000090
8.000000 0.001727
9.000000 0.000007
