# n, <n|PHOT>
0.000000 0.949184
1.000000 -0.001885
2.000000 0.284132
3.000000 -0.000472
4.000000 0.118438
5.000000 -0.000313
6.000000 0.056160
7.000000 -0.000178
8.000000 0.028327
9.000000 -0.000074
