# n, <n|PHOT>
0.000000 0.992736
1.000000 0.000684
2.000000 0.118361
3.000000 0.000120
4.000000 0.021047
5.000000 0.000164
6.000000 0.004577
7.000000 -0.000085
8.000000 0.001081
9.000000 0.000014
