# n, <n|PHOT>
0.000000 0.986084
1.000000 0.004087
2.000000 0.155366
3.000000 0.001117
4.000000 0.056158
5.000000 0.000690
6.000000 0.015488
7.000000 0.000276
8.000000 0.008668
9.000000 -0.000085
