# n, <n|PHOT>
0.000000 0.983286
1.000000 -0.000997
2.000000 0.175500
3.000000 -0.000441
4.000000 0.046002
5.000000 -0.000190
6.000000 0.014240
7.000000 -0.000116
8.000000 0.004843
9.000000 -0.000038
