# n, <n|PHOT>
0.000000 0.999395
1.000000 0.000585
2.000000 0.034697
3.000000 0.000075
4.000000 0.002252
5.000000 -0.000095
6.000000 0.000200
7.000000 0.000037
8.000000 0.000008
9.000000 -0.000010
