# n, <n|PHOT>
0.000000 0.999838
1.000000 0.000640
2.000000 -0.016797
3.000000 0.000108
4.000000 0.005694
5.000000 -0.000115
6.000000 -0.002593
7.000000 0.000082
8.000000 0.001234
9.000000 -0.000068
