# n, <n|PHOT>
0.000000 0.999110
1.000000 -0.027216
2.000000 -0.026173
3.000000 0.000613
4.000000 0.015332
5.000000 -0.000159
6.000000 -0.008287
7.000000 0.000186
8.000000 0.005145
9.000000 -0.000117
