# n, <n|PHOT>
0.000000 0.980199
1.000000 -0.001865
2.000000 0.189120
3.000000 -0.000345
4.000000 0.054906
5.000000 0.000182
6.000000 0.019145
7.000000 -0.000181
8.000000 0.006980
9.000000 0.000058
