# n, <n|PHOT>
0.000000 0.972259
1.000000 -0.001045
2.000000 0.215883
3.000000 -0.000520
4.000000 0.082385
5.000000 -0.000330
6.000000 0.032110
7.000000 -0.000093
8.000000 0.014718
9.000000 -0.000021
