# n, <n|PHOT>
0.000000 0.970678
1.000000 -0.000141
2.000000 0.225902
3.000000 -0.000119
4.000000 0.075705
5.000000 -0.000040
6.000000 0.028923
7.000000 -0.000088
8.000000 0.012149
9.000000 -0.000024
