# n, <n|PHOT>
0.000000 0.996861
1.000000 0.006312
2.000000 0.076192
3.000000 0.000685
4.000000 0.020401
5.000000 0.000204
6.000000 0.001321
7.000000 0.000015
8.000000 0.002080
9.000000 -0.000069
