# n, <n|PHOT>
0.000000 0.992472
1.000000 0.000504
2.000000 0.117868
3.000000 0.000141
4.000000 0.031970
5.000000 0.000073
6.000000 0.008477
7.000000 0.000147
8.000000 0.003179
9.000000 0.000036
