# n, <n|PHOT>
0.000000 0.984084
1.000000 -0.008522
2.000000 0.167432
3.000000 -0.003203
4.000000 0.056696
5.000000 -0.001166
6.000000 0.013780
7.000000 -0.000538
8.000000 0.007168
9.000000 -0.000109
