# n, <n|PHOT>
0.000000 0.999928
1.000000 0.000324
2.000000 -0.011715
3.000000 0.000215
4.000000 0.002156
5.000000 -0.000204
6.000000 -0.000074
7.000000 0.000146
8.000000 -0.000529
9.000000 -0.000069
