# n, <n|PHOT>
0.000000 0.977407
1.000000 0.000127
2.000000 0.200599
3.000000 0.000583
4.000000 0.061583
5.000000 0.000050
6.000000 0.022907
7.000000 0.000147
8.000000 0.009669
9.000000 0.000041
