# n, <n|PHOT>
0.000000 0.992481
1.000000 -0.001174
2.000000 0.120387
3.000000 -0.000387
4.000000 0.021437
5.000000 -0.000063
6.000000 0.005041
7.000000 0.000057
8.000000 0.001295
9.000000 -0.000043
