# n, <n|PHOT>
0.000000 0.997221
1.000000 0.001002
2.000000 0.073888
3.000000 -0.000359
4.000000 0.009293
5.000000 0.000049
6.000000 0.001597
7.000000 -0.000148
8.000000 0.000383
9.000000 0.000150
