# n, <n|PHOT>
0.000000 1.000000
1.000000 -0.000589
2.000000 -0.000115
3.000000 0.000337
4.000000 0.000077
5.000000 -0.000161
6.000000 -0.000066
7.000000 0.000065
8.000000 0.000078
9.000000 -0.000040
