# n, <n|PHOT>
0.000000 0.988405
1.000000 0.002556
2.000000 0.147170
3.000000 0.000351
4.000000 0.035663
5.000000 0.000277
6.000000 0.010126
7.000000 -0.000078
8.000000 0.003787
9.000000 0.000119
