# n, <n|PHOT>
0.000000 0.996162
1.000000 0.000446
2.000000 0.086686
3.000000 0.000180
4.000000 0.011938
5.000000 -0.000190
6.000000 0.001858
7.000000 0.000279
8.000000 0.000483
9.000000 -0.000189
