# n, <n|PHOT>
0.000000 0.983059
1.000000 0.010768
2.000000 0.172169
3.000000 0.003773
4.000000 0.059383
5.000000 0.001522
6.000000 0.015094
7.000000 0.000402
8.000000 0.007666
9.000000 0.000288
