# n, <n|PHOT>
0.000000 0.965256
1.000000 -0.001578
2.000000 0.239096
3.000000 -0.000730
4.000000 0.094090
5.000000 -0.000654
6.000000 0.041536
7.000000 -0.000161
8.000000 0.019512
9.000000 -0.000249
