# n, <n|PHOT>
0.000000 0.998683
1.000000 -0.002754
2.000000 0.051061
3.000000 0.000702
4.000000 0.004052
5.000000 0.000020
6.000000 0.000875
7.000000 0.000100
8.000000 -0.000120
9.000000 -0.000120
