# n, <n|PHOT>
0.000000 0.999759
1.000000 0.002820
2.000000 -0.004499
3.000000 0.000219
4.000000 0.018509
5.000000 -0.000226
6.000000 -0.007811
7.000000 0.000209
8.000000 0.005280
9.000000 -0.000158
