# n, <n|PHOT>
0.000000 0.954923
1.000000 0.000742
2.000000 0.269962
3.000000 0.000471
4.000000 0.108244
5.000000 0.000379
6.000000 0.050764
7.000000 0.000258
8.000000 0.025708
9.000000 0.000161
