# n, <n|PHOT>
0.000000 0.998783
1.000000 0.003909
2.000000 0.046802
3.000000 0.000526
4.000000 0.014880
5.000000 0.000411
6.000000 0.000147
7.000000 0.000094
8.000000 0.001914
9.000000 0.000055
