# n, <n|PHOT>
0.000000 0.999327
1.000000 0.014166
2.000000 0.023656
3.000000 0.000398
4.000000 0.021760
5.000000 0.000172
6.000000 -0.007417
7.000000 0.000106
8.000000 0.005665
9.000000 -0.000060
