# n, <n|PHOT>
0.000000 0.999999
1.000000 0.000705
2.000000 0.000241
3.000000 0.000021
4.000000 0.000303
5.000000 0.000091
6.000000 -0.000176
7.000000 -0.000064
8.000000 0.000153
9.000000 -0.000017
