# n, <n|PHOT>
0.000000 0.999557
1.000000 -0.000283
2.000000 0.029707
3.000000 0.000116
4.000000 0.001622
5.000000 -0.000011
6.000000 0.000012
7.000000 -0.000050
8.000000 0.000067
9.000000 0.000055
