# n, <n|PHOT>
0.000000 0.998638
1.000000 -0.000839
2.000000 0.049951
3.000000 0.000306
4.000000 0.014657
5.000000 0.000128
6.000000 0.002912
7.000000 0.000068
8.000000 0.001132
9.000000 0.000066
