# n, <n|PHOT>
0.000000 0.999797
1.000000 0.001058
2.000000 0.020086
3.000000 -0.000254
4.000000 0.000545
5.000000 0.000124
6.000000 0.000054
7.000000 -0.000062
8.000000 0.000022
9.000000 0.000045
