# n, <n|PHOT>
0.000000 0.950217
1.000000 0.000214
2.000000 0.277775
3.000000 0.000169
4.000000 0.122965
5.000000 -0.000236
6.000000 0.058971
7.000000 -0.000083
8.000000 0.030233
9.000000 -0.000229
