# n, <n|PHOT>
0.000000 0.948904
1.000000 0.001123
2.000000 0.285038
3.000000 0.000394
4.000000 0.118812
5.000000 0.000220
6.000000 0.055866
7.000000 0.000107
8.000000 0.028069
9.000000 -0.000066
