# n, <n|PHOT>
0.000000 0.998995
1.000000 -0.003000
2.000000 -0.040267
3.000000 0.000042
4.000000 0.016046
5.000000 -0.000096
6.000000 -0.008610
7.000000 0.000059
8.000000 0.005153
9.000000 -0.000014
