# n, <n|PHOT>
0.000000 0.993155
1.000000 -0.001721
2.000000 0.112354
3.000000 -0.000174
4.000000 0.030655
5.000000 0.000051
6.000000 0.008041
7.000000 0.000039
8.000000 0.003122
9.000000 0.000014
