# n, <n|PHOT>
0.000000 0.999752
1.000000 -0.000680
2.000000 0.022146
3.000000 -0.000481
4.000000 0.002155
5.000000 0.000505
6.000000 0.000056
7.000000 -0.000095
8.000000 -0.000063
9.000000 -0.000058
