# n, <n|PHOT>
0.000000 0.999326
1.000000 -0.000521
2.000000 0.036607
3.000000 0.000214
4.000000 0.002465
5.000000 -0.000044
6.000000 0.000196
7.000000 0.000012
8.000000 0.000052
9.000000 -0.000011
