# n, <n|PHOT>
0.000000 0.999919
1.000000 -0.001616
2.000000 0.012560
3.000000 0.000466
4.000000 0.000647
5.000000 -0.000308
6.000000 -0.000251
7.000000 0.000055
8.000000 0.000224
9.000000 0.000037
