# n, <n|PHOT>
0.000000 0.998427
1.000000 0.023759
2.000000 0.042489
3.000000 0.001893
4.000000 0.025970
5.000000 0.000405
6.000000 -0.006484
7.000000 -0.000103
8.000000 0.005731
9.000000 0.000039
