# n, <n|PHOT>
0.000000 0.997202
1.000000 0.004119
2.000000 0.065150
3.000000 0.000582
4.000000 0.035260
5.000000 0.000372
6.000000 -0.003670
7.000000 -0.000030
8.000000 0.006936
9.000000 0.000055
