# n, <n|PHOT>
0.000000 0.986703
1.000000 -0.000557
2.000000 0.156837
3.000000 0.000339
4.000000 0.040361
5.000000 0.000069
6.000000 0.012817
7.000000 0.000039
8.000000 0.004646
9.000000 0.000086
