1.000000000000000056e-01 8.003486322282350462e-01 7.443894615328819908e-01 7.650763442497490185e-01 8.506009998536507855e-01 8.296503891832162081e-01 8.113460799074496688e-01 7.764358392679650001e-01 8.011374129951185363e-01 7.446442275617836115e-01 8.909862241046853093e-01 7.427207258187552563e-01 8.021782986129214477e-01 8.171148896905241488e-01 8.481039179006109041e-01 8.224424330429228602e-01 8.273514193616222645e-01 8.389336981901004409e-01 8.235162275110057273e-01 8.617388432989917524e-01 9.066160137890406645e-01 8.039114881292851456e-01 8.164230460618879803e-01 8.977684342170888510e-01 8.307554336300480013e-01 8.550292440737251587e-01 8.850611335349820585e-01
1.100000000000000006e-01 7.874041513568932338e-01 7.301997222575300484e-01 7.513870176419439328e-01 8.428850664613593002e-01 8.198528054526013076e-01 7.998284302088044528e-01 7.622209102113690626e-01 7.890605810353735761e-01 7.267660484224399697e-01 8.837404579924047487e-01 7.247649861696657814e-01 7.894734087475930862e-01 8.049334927163791509e-01 8.383619385616494224e-01 8.096197431516392040e-01 8.153033967175941088e-01 8.269652409341322619e-01 8.088843473235155512e-01 8.521543041875864199e-01 9.011493300322083178e-01 7.879263764482593579e-01 8.041238244649664413e-01 8.895463441207032140e-01 8.207718512161933377e-01 8.448484528858215548e-01 8.779827606565522302e-01
1.199999999999999956e-01 7.767050518338391996e-01 7.167313508487550555e-01 7.399225518785539357e-01 8.334703917888108826e-01 8.105224461189936003e-01 7.876616443932992206e-01 7.483143653050339239e-01 7.781688581111918523e-01 7.109173046763442860e-01 8.766935879401448473e-01 7.077088392800806593e-01 7.771415458404626886e-01 7.925569917094441585e-01 8.288997577166917763e-01 7.975611597623184501e-01 8.045356961908265436e-01 8.147365671195186954e-01 7.971380591729099185e-01 8.428382599957053856e-01 8.946012558653252400e-01 7.749095939186423365e-01 7.913264113748899042e-01 8.811006719114750085e-01 8.095714832979994391e-01 8.349294604974618617e-01 8.713073295138171748e-01
1.300000000000000044e-01 7.651320652959062718e-01 7.004481400106922218e-01 7.277690306081527893e-01 8.272430574315901008e-01 8.005453230869152836e-01 7.764472602604844953e-01 7.341381185972367662e-01 7.661274761325361782e-01 6.971538592157063841e-01 8.703523481327415379e-01 6.921188742597239596e-01 7.643780080196616034e-01 7.806554332489930026e-01 8.195679668765815107e-01 7.868957556511749774e-01 7.955836137308024414e-01 8.014994569724910312e-01 7.877158253099532104e-01 8.340279183812064900e-01 8.892037742226148733e-01 7.592240630749123032e-01 7.793170448728046207e-01 8.737221594939890146e-01 8.007704203374050866e-01 8.255211486513890362e-01 8.643445726172709342e-01
1.400000000000000133e-01 7.526354112434244792e-01 6.880448198367812296e-01 7.168849716216536549e-01 8.212643631435967428e-01 7.921332416433713997e-01 7.626588252508429422e-01 7.208001347665684566e-01 7.545478203086605218e-01 6.850310856049496300e-01 8.631909507567799844e-01 6.753966724356670337e-01 7.522114934737227365e-01 7.695492639592413919e-01 8.118227850148389546e-01 7.750317054485331703e-01 7.835275566161806760e-01 7.881237874327950976e-01 7.785541759977798737e-01 8.242178953444313505e-01 8.824843436314485645e-01 7.445265808369689875e-01 7.687111201406667815e-01 8.666716654428476829e-01 7.886377672423029450e-01 8.159023331338517426e-01 8.576187199283218376e-01
1.499999999999999944e-01 7.426112775469384530e-01 6.783071751234570623e-01 7.072904053260622437e-01 8.134581697350267149e-01 7.810739060704497971e-01 7.511786367617051541e-01 7.102662974398490370e-01 7.477509892008268322e-01 6.712101977140055853e-01 8.555016743429960657e-01 6.606758040889477712e-01 7.400634318590073590e-01 7.583584960999208979e-01 8.029973210317064014e-01 7.648162250917306393e-01 7.751653794310597867e-01 7.752399819063224840e-01 7.673781860417784317e-01 8.154023910999489422e-01 8.774379692322414881e-01 7.319207108746280666e-01 7.586005610711958891e-01 8.593051380598215605e-01 7.786589317947626432e-01 8.066368999862898459e-01 8.494414228038424941e-01
1.600000000000000033e-01 7.344589561661100108e-01 6.634764355185265305e-01 6.962092619148990691e-01 8.059470306860464506e-01 7.711777304301908886e-01 7.417414813432117171e-01 6.994169694807330639e-01 7.362720984921321543e-01 6.583528788514695362e-01 8.484686269855510332e-01 6.477186223182693769e-01 7.284817502348595042e-01 7.480677227780198058e-01 7.944070313094151459e-01 7.549167671895149478e-01 7.656379338530315826e-01 7.668835102233640955e-01 7.567310295591411773e-01 8.063489837334059107e-01 8.720077371166734537e-01 7.189505031507271715e-01 7.479488771004246805e-01 8.523926180004629538e-01 7.677249108985320092e-01 7.965334732523148276e-01 8.417989561760232942e-01
1.700000000000000122e-01 7.259587505776053939e-01 6.481853479647829985e-01 6.861477923972300053e-01 7.984702100698454208e-01 7.611856464977221348e-01 7.316195710702145805e-01 6.877749676108622090e-01 7.277722627027922719e-01 6.452287991899593456e-01 8.416731057236611635e-01 6.356101106466490736e-01 7.184069977783879013e-01 7.386004289693287594e-01 7.863674375552776041e-01 7.450926421768565566e-01 7.547843990474665254e-01 7.564063928223259126e-01 7.471076169743106066e-01 7.985009698176097626e-01 8.669283110277740123e-01 7.055243984865264828e-01 7.401310758966207493e-01 8.455110651929561572e-01 7.599775861301576452e-01 7.876827046659933274e-01 8.341285014277738386e-01
1.799999999999999933e-01 7.179840140870005216e-01 6.351291569996904141e-01 6.764017691374061281e-01 7.934814444620902352e-01 7.533828989580024782e-01 7.188772630587557666e-01 6.772278111459157923e-01 7.182284198756321292e-01 6.327092962725682224e-01 8.344484093135691172e-01 6.202170868964493877e-01 7.086640624015269063e-01 7.289795789416115834e-01 7.775790481800098908e-01 7.362940942667227651e-01 7.422565937144665060e-01 7.460036738345748875e-01 7.371520278473631116e-01 7.902714146192074685e-01 8.624918433619569447e-01 6.925344595598362796e-01 7.306439019226272924e-01 8.392825691733660776e-01 7.504728204931740976e-01 7.775202940885354019e-01 8.261309454887447723e-01
1.900000000000000022e-01 7.110148533369994306e-01 6.224051741007282645e-01 6.654392262287296411e-01 7.842027084044761454e-01 7.450491901733721223e-01 7.064754259103863676e-01 6.679634123254241107e-01 7.097234097865031677e-01 6.255554938004856957e-01 8.277727286229035197e-01 6.049432547007014271e-01 6.988874288590213313e-01 7.198517564065431973e-01 7.689617301391687976e-01 7.272363438403329772e-01 7.316839197953566298e-01 7.364564859616248294e-01 7.269643636370697326e-01 7.826621178241935928e-01 8.576170137548554395e-01 6.806866078031831302e-01 7.206516451190445594e-01 8.317668923652854485e-01 7.401693176960925102e-01 7.664719138542213095e-01 8.192474958737060442e-01
2.000000000000000111e-01 7.046164228866583779e-01 6.125407981675605740e-01 6.579953578374599932e-01 7.781305793572592666e-01 7.363361268826050798e-01 6.962737228984678950e-01 6.569154116803370691e-01 7.021327043285245928e-01 6.174269386876043431e-01 8.231998009289339668e-01 5.938529010167321598e-01 6.881000604589045944e-01 7.075302346081223659e-01 7.589049082124098566e-01 7.186459215860683258e-01 7.247865979701619832e-01 7.279252590415141722e-01 7.178492087260524013e-01 7.737941226132698525e-01 8.525608595141891399e-01 6.679612100015908105e-01 7.108290761551667725e-01 8.266679144735398221e-01 7.306680947149920557e-01 7.565550317488654031e-01 8.149309934821633572e-01
2.099999999999999922e-01 6.938730193599317309e-01 6.006739085992817140e-01 6.476104796578489031e-01 7.719008935434527041e-01 7.254452422676539447e-01 6.855544413155399974e-01 6.460988068286982466e-01 6.935925531798312615e-01 6.095257177466243403e-01 8.188187394967608723e-01 5.781628815451734793e-01 6.772585256113564656e-01 6.980957988773519585e-01 7.510332315485314103e-01 7.122923244384666841e-01 7.166505752997475165e-01 7.195807078559193215e-01 7.113839013788721966e-01 7.662149851736260731e-01 8.485439594587234069e-01 6.573432626369034582e-01 7.039904297815670065e-01 8.199959737863405929e-01 7.228082212788903282e-01 7.482324058322950000e-01 8.079062789101753017e-01
2.200000000000000011e-01 6.852517903329001792e-01 5.939530031317107328e-01 6.395250703744306264e-01 7.638996483684844518e-01 7.177302530601952224e-01 6.768750227734151581e-01 6.361196495186737243e-01 6.861498423399733371e-01 6.012902608672342497e-01 8.145032870412417525e-01 5.629883830622264274e-01 6.682655449911653056e-01 6.890601058888929931e-01 7.420500466141017881e-01 7.030151289606614284e-01 7.078317272467625765e-01 7.110454561098229487e-01 7.064624297128188068e-01 7.592194520128376922e-01 8.441505725492411960e-01 6.462172797360495879e-01 6.933353710568228578e-01 8.141843001977983052e-01 7.151485811068388765e-01 7.387285833924750467e-01 8.035119502300978045e-01
2.300000000000000100e-01 6.753215507698726583e-01 5.827387906974422771e-01 6.304814523141938354e-01 7.572567000387420144e-01 7.076208749475294546e-01 6.645897062205948780e-01 6.257434802559149745e-01 6.775167194222487810e-01 5.942950231338057776e-01 8.099150026528586510e-01 5.526051800325960661e-01 6.594199579700251723e-01 6.811096262492211117e-01 7.343278090422745707e-01 6.943090726158733794e-01 7.015684247865284773e-01 7.015803981281364399e-01 7.021859747656876705e-01 7.520075210653367481e-01 8.398311793819914772e-01 6.370112916519403701e-01 6.852891516646072434e-01 8.086373806755824400e-01 7.073653959218062504e-01 7.281354805826529830e-01 7.989608278291605581e-01
2.399999999999999911e-01 6.685552774883857241e-01 5.739143563285284966e-01 6.224700123756076175e-01 7.494095877996030941e-01 6.974933236816420745e-01 6.524195090709552503e-01 6.119350517411182855e-01 6.701375732572634192e-01 5.869481233928351971e-01 8.052686944815271586e-01 5.405226914321689113e-01 6.501740728764860977e-01 6.726087634855503206e-01 7.267143878831996417e-01 6.849451741426960671e-01 6.921650171170359300e-01 6.932734603729867606e-01 6.955262508013275724e-01 7.438621014793248554e-01 8.355499306040541363e-01 6.278098258406695775e-01 6.771963536389543625e-01 8.026427214192733972e-01 6.986032329980650379e-01 7.204658860781287810e-01 7.930447304009052845e-01
2.500000000000000000e-01 6.617634747861924627e-01 5.668636822295085587e-01 6.125384067633538043e-01 7.416102596235896183e-01 6.910479164358510618e-01 6.432121685369805997e-01 6.023116178370374607e-01 6.641353753321062037e-01 5.791566422901767153e-01 8.002232345120608992e-01 5.275299754080641224e-01 6.431497888139671160e-01 6.614515214198006809e-01 7.194355480519619706e-01 6.742702713407446868e-01 6.825203664480596899e-01 6.845122291881834409e-01 6.887101482309126999e-01 7.366052338385659093e-01 8.308203542493901583e-01 6.181685542887171980e-01 6.680772309871808590e-01 7.972633802944274484e-01 6.902821446340731137e-01 7.131519435245683436e-01 7.877582120973317670e-01
2.600000000000000089e-01 6.550197315475343451e-01 5.559771564539475186e-01 6.037681226080489072e-01 7.377063018259538696e-01 6.825976549142652727e-01 6.333156575116948295e-01 5.917661542991754509e-01 6.558976047120574915e-01 5.693477656174757984e-01 7.960962169129720545e-01 5.190329885321838255e-01 6.345636834378644009e-01 6.519226782211753335e-01 7.105255254313189717e-01 6.641438752731921857e-01 6.729126566787181352e-01 6.762082969702640778e-01 6.839874202774919310e-01 7.293154901649644417e-01 8.251589543874651156e-01 6.104091858947988669e-01 6.600093409924184806e-01 7.934418687459549036e-01 6.821902389774026076e-01 7.043384405314362384e-01 7.818473234510560088e-01
2.700000000000000178e-01 6.500088923308019462e-01 5.499813531557075086e-01 5.958221275150382690e-01 7.329256983652197022e-01 6.726941271568732672e-01 6.226550003470046057e-01 5.796284561756852582e-01 6.484738455647179878e-01 5.628863478774006612e-01 7.897546698865908210e-01 5.080561336931791461e-01 6.257333853550868241e-01 6.422173130931708718e-01 7.030931894869084653e-01 6.567658319158649061e-01 6.644883388960387549e-01 6.684995153444245330e-01 6.763949422561269520e-01 7.227100131076585887e-01 8.204233899785406958e-01 6.014760501604806686e-01 6.522937361498356568e-01 7.892701017001092501e-01 6.755075320688623819e-01 6.962561169198496769e-01 7.766064584651168889e-01
2.800000000000000266e-01 6.410416907780998041e-01 5.418938521540552777e-01 5.875090201459040040e-01 7.270189835429179404e-01 6.629278591520587627e-01 6.155762502944202019e-01 5.679857975917357304e-01 6.420092317329927356e-01 5.563384989382887946e-01 7.849412604426214690e-01 4.974913055891547198e-01 6.161817450479188940e-01 6.324703341212972729e-01 6.958634081495046475e-01 6.491568171202730664e-01 6.580517514639298016e-01 6.615421480019307854e-01 6.708988948301836119e-01 7.150748442633535484e-01 8.150133570400410754e-01 5.930166413388058277e-01 6.452877274390607099e-01 7.863230633951570070e-01 6.681660118644701107e-01 6.881129068674425309e-01 7.708119016060350770e-01
2.899999999999999800e-01 6.335391442544010543e-01 5.333652877375764101e-01 5.829633092830354135e-01 7.197719974549681154e-01 6.525870742110496669e-01 6.070337108650079028e-01 5.567970066305591992e-01 6.359150125355693683e-01 5.477566897273823399e-01 7.804221337688181936e-01 4.888233305649182792e-01 6.075039556628248905e-01 6.247012075969106126e-01 6.895536925679093265e-01 6.410260931933646766e-01 6.505360813508063167e-01 6.549574434826074265e-01 6.657421299309892460e-01 7.079674039830555765e-01 8.110803845981842120e-01 5.846780384847471979e-01 6.371107241591472681e-01 7.824231097019179737e-01 6.613251082484411514e-01 6.803794667965746834e-01 7.654811233803732184e-01
2.999999999999999889e-01 6.261184130020421845e-01 5.252571293809235042e-01 5.761481285453171619e-01 7.132822390631506915e-01 6.428935028949376296e-01 5.982223949198829382e-01 5.479549680887194629e-01 6.296215685672070794e-01 5.398745019852372318e-01 7.754996126447325500e-01 4.803885509963411460e-01 5.996301863888802153e-01 6.158140941884071573e-01 6.821361596589760046e-01 6.309351742139704955e-01 6.420742079275457703e-01 6.484003239062988699e-01 6.604857112757623883e-01 7.018744731125743375e-01 8.060119590972856241e-01 5.762984240977579997e-01 6.305193627980983928e-01 7.788010464153176660e-01 6.544801939306854610e-01 6.723741740524835642e-01 7.605272718222931827e-01
3.099999999999999978e-01 6.152655467431751291e-01 5.175385081403302001e-01 5.715309495547090668e-01 7.062019336358303923e-01 6.344051400467700663e-01 5.905814641443033475e-01 5.403754480286021566e-01 6.239466793282985035e-01 5.357007825981674465e-01 7.709963981985811232e-01 4.718683661139307373e-01 5.905483990049320564e-01 6.067332928463653463e-01 6.757444589632924936e-01 6.235428509840629241e-01 6.363390640434107848e-01 6.427461533958046536e-01 6.577440420512363772e-01 6.951099603714497865e-01 8.021339320368225945e-01 5.683164937674725081e-01 6.223864431548363774e-01 7.754019865738522865e-01 6.460901769067060041e-01 6.658006504350203469e-01 7.552491535350944751e-01
3.200000000000000067e-01 6.086672836634420269e-01 5.086556095207408479e-01 5.648980845455487954e-01 6.990893044621829810e-01 6.242216814483310117e-01 5.835515083257492019e-01 5.293490767653422635e-01 6.196316037122866494e-01 5.274904600022853884e-01 7.660592920754721868e-01 4.621012125859531583e-01 5.815310909362696457e-01 5.966857309352722183e-01 6.673771108909573035e-01 6.153196623338236249e-01 6.296465291056436708e-01 6.365151119113480194e-01 6.524867503463643859e-01 6.885066510191450995e-01 7.987021562175367073e-01 5.603132470896783346e-01 6.163241229161686707e-01 7.712349896151876605e-01 6.404117533574391619e-01 6.591858001032528946e-01 7.493350055508245511e-01
3.300000000000000155e-01 6.027007314352946787e-01 5.001348059683028424e-01 5.571195540029463267e-01 6.925075716337640852e-01 6.145383054264809131e-01 5.780887837456939460e-01 5.209070921641790752e-01 6.133769786076822550e-01 5.206084902379097823e-01 7.612377350502587126e-01 4.530819783917172106e-01 5.738518400611457571e-01 5.875971984148616878e-01 6.609662545013559320e-01 6.063725779654836057e-01 6.241148772879939743e-01 6.311971122513014842e-01 6.486642119160895836e-01 6.826245916108445444e-01 7.945237963108249257e-01 5.545461810654478407e-01 6.113123077914216497e-01 7.679974297738153544e-01 6.337516704406382928e-01 6.517402320270287985e-01 7.419891047419677754e-01
3.400000000000000244e-01 5.952926309845787411e-01 4.942346974131119342e-01 5.546403540710818092e-01 6.852558978544971424e-01 6.058636841813659357e-01 5.687177682078564667e-01 5.132259985886082898e-01 6.068227177546589024e-01 5.175464703522413279e-01 7.571993949442811234e-01 4.462775792935062547e-01 5.680244510067239405e-01 5.777181104737748596e-01 6.557618693504871921e-01 5.987931380643293222e-01 6.201952555161445169e-01 6.245575947820161122e-01 6.418492226736158823e-01 6.762613172706491982e-01 7.905142658151150803e-01 5.488221460123078321e-01 6.061034574443541212e-01 7.641772360399449182e-01 6.257249491045336898e-01 6.455653746917304758e-01 7.372623575253420825e-01
3.500000000000000333e-01 5.910987498109053773e-01 4.866764072193600632e-01 5.492928040922889776e-01 6.805477491467641915e-01 5.981133223941977883e-01 5.608981465538355193e-01 5.051030384074934876e-01 6.021778904189363235e-01 5.138111148549491247e-01 7.537134102522556889e-01 4.381859229122737065e-01 5.602990029096470703e-01 5.699708074951607140e-01 6.515454562934773763e-01 5.902924793995842911e-01 6.155846280018250072e-01 6.190744556091098971e-01 6.373790708912443481e-01 6.712233482450513655e-01 7.867287606167978620e-01 5.399653591792168417e-01 5.982948481546951358e-01 7.600412102457597685e-01 6.177316963450828480e-01 6.381469749580331863e-01 7.300146206524956716e-01
3.599999999999999867e-01 5.833476309926755032e-01 4.787550822375551407e-01 5.453796013056384506e-01 6.758597532800878493e-01 5.914125569678905237e-01 5.526111171081911078e-01 4.983383860745693172e-01 5.979194467339826735e-01 5.098683329319027013e-01 7.498115374811590295e-01 4.308106294260012903e-01 5.526273558953329612e-01 5.606788825471695770e-01 6.453777448655755311e-01 5.824608022150139508e-01 6.115166262586875234e-01 6.122774001001294319e-01 6.323671246122672951e-01 6.672232847725483307e-01 7.822139348556567118e-01 5.313029731416787360e-01 5.927825119636318529e-01 7.564795618819022405e-01 6.102102755176698201e-01 6.316239256909239597e-01 7.244630513865496502e-01
3.699999999999999956e-01 5.755843363684838287e-01 4.739882708721429583e-01 5.413529885381535012e-01 6.715106857990491562e-01 5.844097353412371909e-01 5.469376065970448231e-01 4.911736305741000175e-01 5.916122185002389289e-01 5.048349797105252668e-01 7.463620232142313959e-01 4.234659643675524054e-01 5.449445790133787826e-01 5.527649003567810526e-01 6.390737790574011479e-01 5.751448460289630971e-01 6.062356676016144030e-01 6.071099886661025513e-01 6.295040728133507457e-01 6.624434029004800939e-01 7.784907602734294496e-01 5.235474649360294386e-01 5.869457836160225650e-01 7.533376351402522042e-01 6.007617634988160482e-01 6.249898369389085273e-01 7.188944596198374448e-01
3.800000000000000044e-01 5.690704010932422507e-01 4.680617679260941633e-01 5.343029215533514620e-01 6.653445268150030012e-01 5.783589971947276087e-01 5.421210353528442827e-01 4.818846092385456470e-01 5.863081873169803115e-01 5.015403542382459445e-01 7.406759660450327187e-01 4.134134101647335968e-01 5.369576960478502636e-01 5.453016392838955229e-01 6.330836738714766820e-01 5.674428196327379048e-01 6.010361363111049737e-01 6.010877599234155655e-01 6.238625222473482834e-01 6.572734147012159189e-01 7.747025639454033774e-01 5.144319986608270057e-01 5.807439719642303322e-01 7.484731121163429313e-01 5.923892370330978707e-01 6.178372014862567596e-01 7.142233703132664369e-01
3.900000000000000133e-01 5.624130504492032001e-01 4.594721639283815828e-01 5.310427384318220367e-01 6.614537163149845078e-01 5.719268576850169428e-01 5.322443282273952025e-01 4.737502418685915484e-01 5.809249211641093202e-01 4.959759783025795010e-01 7.363009676733465181e-01 4.091106050810595085e-01 5.285613732876321968e-01 5.366500854520735997e-01 6.261572167318202320e-01 5.591431797773814827e-01 5.950445478482794259e-01 5.960300695897087220e-01 6.184934604226162147e-01 6.513428008215021991e-01 7.707066045285126954e-01 5.062610116449175468e-01 5.737317126791747768e-01 7.450192590589359565e-01 5.828614582890673246e-01 6.125809078969135513e-01 7.094932515870415735e-01
4.000000000000000222e-01 5.559582635954153362e-01 4.538421141162089500e-01 5.252047336813322476e-01 6.540550901947145279e-01 5.666994623386472085e-01 5.242368230168534815e-01 4.635920017439231766e-01 5.770654872585108119e-01 4.920174619871282018e-01 7.327068740935646085e-01 4.009348447197199627e-01 5.216241838085747817e-01 5.285993488588575095e-01 6.199312262989720157e-01 5.536240145799701251e-01 5.902110193656201487e-01 5.888797952399666968e-01 6.133500131840649017e-01 6.457294523997578750e-01 7.673038304474373295e-01 4.991724177905376147e-01 5.674251033427837321e-01 7.413376284102862757e-01 5.750134256451239212e-01 6.067938016425812320e-01 7.055743160827365745e-01
4.100000000000000311e-01 5.490220895202733153e-01 4.487200377474711566e-01 5.229049152989513338e-01 6.500038883743299856e-01 5.589264582074182641e-01 5.188102324399772591e-01 4.551605853375861321e-01 5.701174537467750270e-01 4.877963492557725322e-01 7.286373795744113258e-01 3.947866429597195470e-01 5.178883700835734682e-01 5.186940680152944960e-01 6.156774554494297558e-01 5.484480304530714445e-01 5.877313740101484107e-01 5.821746267399697805e-01 6.073997811830396110e-01 6.420637991391410226e-01 7.635581908596540401e-01 4.918628025757704747e-01 5.601921900733851656e-01 7.376943754293270317e-01 5.657950518566288167e-01 6.016478066691580695e-01 7.010607663177342852e-01
4.199999999999999845e-01 5.408591462719658516e-01 4.431763420852158353e-01 5.181311478351762201e-01 6.454684710890429278e-01 5.509995322514662508e-01 5.106008035240005016e-01 4.480916208898656494e-01 5.668895391813278950e-01 4.850528228203518366e-01 7.248472046156521076e-01 3.907332235810086485e-01 5.102069267455717760e-01 5.114550444825349818e-01 6.100111032052246696e-01 5.420265735101794657e-01 5.822974925906826416e-01 5.756344722159983940e-01 6.039381286970165741e-01 6.394559006527404943e-01 7.615187114890492603e-01 4.831847640449026260e-01 5.544066201398997196e-01 7.336803454837462768e-01 5.583460131850382924e-01 5.962745670679634458e-01 6.965557082994910942e-01
