# n, <n|PHOT>
0.000000 0.987074
1.000000 0.004120
2.000000 0.153092
3.000000 0.002011
4.000000 0.044856
5.000000 0.000851
6.000000 0.013358
7.000000 0.000427
8.000000 0.005307
9.000000 0.000232
