# n, <n|PHOT>
0.000000 0.994375
1.000000 -0.001909
2.000000 0.102773
3.000000 -0.000425
4.000000 0.024771
5.000000 0.000084
6.000000 0.005672
7.000000 -0.000017
8.000000 0.002209
9.000000 -0.000073
