# n, <n|PHOT>
0.000000 0.999981
1.000000 -0.000863
2.000000 -0.005932
3.000000 0.000043
4.000000 0.001119
5.000000 0.000020
6.000000 -0.000038
7.000000 -0.000038
8.000000 -0.000256
9.000000 0.000044
