# n, <n|PHOT>
0.000000 0.996030
1.000000 -0.000909
2.000000 0.088017
3.000000 0.000070
4.000000 0.013031
5.000000 0.000021
6.000000 0.002635
7.000000 0.000030
8.000000 0.000477
9.000000 -0.000065
