# n, <n|PHOT>
0.000000 0.995540
1.000000 0.001704
2.000000 0.093015
3.000000 0.000275
4.000000 0.015277
5.000000 -0.000260
6.000000 0.003169
7.000000 0.000060
8.000000 0.000775
9.000000 -0.000061
