# n, <n|PHOT>
0.000000 0.999737
1.000000 -0.011052
2.000000 -0.003547
3.000000 -0.000196
4.000000 0.016847
5.000000 0.000151
6.000000 -0.007713
7.000000 -0.000078
8.000000 0.005112
9.000000 0.000032
