# n, <n|PHOT>
0.000000 0.999951
1.000000 -0.000226
2.000000 -0.009472
3.000000 0.000397
4.000000 0.002492
5.000000 -0.000256
6.000000 -0.000697
7.000000 0.000166
8.000000 0.000026
9.000000 -0.000098
