# n, <n|PHOT>
0.000000 0.998153
1.000000 0.002920
2.000000 0.058685
3.000000 0.000195
4.000000 0.015065
5.000000 0.000010
6.000000 0.002873
7.000000 0.000091
8.000000 0.001028
9.000000 -0.000062
