# n, <n|PHOT>
0.000000 0.990033
1.000000 -0.000777
2.000000 0.134473
3.000000 -0.000614
4.000000 0.040815
5.000000 0.000019
6.000000 0.007900
7.000000 -0.000179
8.000000 0.004447
9.000000 -0.000072
