# n, <n|PHOT>
0.000000 0.999495
1.000000 -0.000079
2.000000 0.031728
3.000000 0.000041
4.000000 0.001868
5.000000 0.000024
6.000000 0.000017
7.000000 0.000009
8.000000 0.000008
9.000000 0.000003
