# n, <n|PHOT>
0.000000 0.998347
1.000000 0.001113
2.000000 0.055565
3.000000 0.000129
4.000000 0.014385
5.000000 0.000029
6.000000 0.002584
7.000000 0.000076
8.000000 0.001025
9.000000 -0.000046
