# n, <n|PHOT>
0.000000 0.999832
1.000000 0.000401
2.000000 -0.017165
3.000000 -0.000063
4.000000 0.005687
5.000000 0.000038
6.000000 -0.002462
7.000000 -0.000009
8.000000 0.001130
9.000000 -0.000024
