# n, <n|PHOT>
0.000000 0.998815
1.000000 -0.001838
2.000000 0.048476
3.000000 -0.000152
4.000000 0.003763
5.000000 -0.000055
6.000000 0.000839
7.000000 0.000148
8.000000 -0.000020
9.000000 -0.000135
